#FormatVersion 1
#Precinct,Precinct ID,Precinct Reporting,"Registered Voters","REP Ballots Cast","DEM Ballots Cast","NON Ballots Cast","AI Ballots Cast","GRN Ballots Cast","LIB Ballots Cast","PF Ballots Cast","Turnout Percentage",Contest Title,Contest ID,Contest Party,Choice Name,Choice ID,Choice Party,Total Votes,Total Overvotes,Total Undervotes,Total Invalid Votes,"Absentee Voting Votes","Absentee Voting Overvotes","Absentee Voting Undervotes","Absentee Voting Invalid Votes","Election Day Voting Votes","Election Day Voting Overvotes","Election Day Voting Undervotes","Election Day Voting Invalid Votes","Early Voting Votes","Early Voting Overvotes","Early Voting Undervotes","Early Voting Invalid Votes","Provisional Votes","Provisional Overvotes","Provisional Undervotes","Provisional Invalid Votes","Vote by Mail Votes","Vote by Mail Overvotes","Vote by Mail Undervotes","Vote by Mail Invalid Votes"
"CP32",18,Reporting         ,1740,490,535,91,48,6,12,0,67.93,"PRESIDENT OF THE UNITED STATES: Presidential Preference, Vote for One",10,"REP","Rejected write-ins",0,"",6,0,19,0,6,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"CP32",18,Reporting         ,1740,490,535,91,48,6,12,0,67.93,"PRESIDENT OF THE UNITED STATES: Presidential Preference, Vote for One",10,"REP","Unassigned write-ins",0,"",0,0,19,0,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"CP32",18,Reporting         ,1740,490,535,91,48,6,12,0,67.93,"House of Representatives of the United States District 1",16,"NON","GREGORY EDWARD CHEADLE",3,"",13,0,28,0,13,0,24,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0
"CP32",18,Reporting         ,1740,490,535,91,48,6,12,0,67.93,"House of Representatives of the United States District 1",16,"NON","DOUG LAMALFA",1,"",566,0,28,0,548,0,24,0,9,0,2,0,8,0,2,0,1,0,0,0,0,0,0,0
"CP32",18,Reporting         ,1740,490,535,91,48,6,12,0,67.93,"House of Representatives of the United States District 1",16,"NON","JOSEPH LETOURNEAU IV",4,"",16,0,28,0,16,0,24,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0
"CP32",18,Reporting         ,1740,490,535,91,48,6,12,0,67.93,"House of Representatives of the United States District 1",16,"NON","ROB LYDON",2,"",64,0,28,0,58,0,24,0,4,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0
"CP32",18,Reporting         ,1740,490,535,91,48,6,12,0,67.93,"House of Representatives of the United States District 1",16,"NON","AUDREY DENNEY",5,"",495,0,28,0,462,0,24,0,20,0,2,0,12,0,2,0,1,0,0,0,0,0,0,0
"CP32",18,Reporting         ,1740,490,535,91,48,6,12,0,67.93,"House of Representatives of the United States District 1",16,"NON","Rejected write-ins",0,"",0,0,28,0,0,0,24,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0
"CP32",18,Reporting         ,1740,490,535,91,48,6,12,0,67.93,"House of Representatives of the United States District 1",16,"NON","Unassigned write-ins",0,"",0,0,28,0,0,0,24,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0
"CP32",18,Reporting         ,1740,490,535,91,48,6,12,0,67.93,"State Senate District 1",5,"NON","PAMELA DAWN SWARTZ",2,"",466,0,36,0,430,0,32,0,21,0,2,0,13,0,2,0,2,0,0,0,0,0,0,0
"CP32",18,Reporting         ,1740,490,535,91,48,6,12,0,67.93,"State Senate District 1",5,"NON","LINDA KELLEHER",1,"",79,0,36,0,75,0,32,0,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0
"CP32",18,Reporting         ,1740,490,535,91,48,6,12,0,67.93,"State Senate District 1",5,"NON","BRIAN DAHLE",3,"",600,0,36,0,583,0,32,0,8,0,2,0,9,0,2,0,0,0,0,0,0,0,0,0
"CP32",18,Reporting         ,1740,490,535,91,48,6,12,0,67.93,"State Senate District 1",5,"NON","Rejected write-ins",0,"",1,0,36,0,1,0,32,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0
"CP32",18,Reporting         ,1740,490,535,91,48,6,12,0,67.93,"State Senate District 1",5,"NON","Unassigned write-ins",0,"",0,0,36,0,0,0,32,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0
"CP32",18,Reporting         ,1740,490,535,91,48,6,12,0,67.93,"Assembly District 1",3,"NON","ELIZABETH L BETANCOURT",3,"",531,0,34,0,495,0,28,0,22,0,2,0,12,0,4,0,2,0,0,0,0,0,0,0
"CP32",18,Reporting         ,1740,490,535,91,48,6,12,0,67.93,"Assembly District 1",3,"NON","PK ""PAUL"" DHANUKA",2,"",50,0,34,0,47,0,28,0,2,0,2,0,1,0,4,0,0,0,0,0,0,0,0,0
"CP32",18,Reporting         ,1740,490,535,91,48,6,12,0,67.93,"Assembly District 1",3,"NON","MEGAN DAHLE",1,"",567,0,34,0,551,0,28,0,9,0,2,0,7,0,4,0,0,0,0,0,0,0,0,0
"CP32",18,Reporting         ,1740,490,535,91,48,6,12,0,67.93,"Assembly District 1",3,"NON","Rejected write-ins",0,"",0,0,34,0,0,0,28,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0
"CP32",18,Reporting         ,1740,490,535,91,48,6,12,0,67.93,"Assembly District 1",3,"NON","Unassigned write-ins",0,"",0,0,34,0,0,0,28,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0
"CP32",18,Reporting         ,1740,490,535,91,48,6,12,0,67.93,"County Supervisor District 2",13,"NON","ED SCOFIELD",1,"",830,0,311,0,789,0,293,0,23,0,11,0,16,0,7,0,2,0,0,0,0,0,0,0
"CP32",18,Reporting         ,1740,490,535,91,48,6,12,0,67.93,"County Supervisor District 2",13,"NON","Rejected write-ins",0,"",41,0,311,0,39,0,293,0,1,0,11,0,1,0,7,0,0,0,0,0,0,0,0,0
"CP32",18,Reporting         ,1740,490,535,91,48,6,12,0,67.93,"County Supervisor District 2",13,"NON","Unassigned write-ins",0,"",0,0,311,0,0,0,293,0,0,0,11,0,0,0,7,0,0,0,0,0,0,0,0,0
"CP32",18,Reporting         ,1740,490,535,91,48,6,12,0,67.93,"Proposition 13",7,"NON","YES",1,"",372,0,51,0,343,0,50,0,15,0,1,0,12,0,0,0,2,0,0,0,0,0,0,0
"CP32",18,Reporting         ,1740,490,535,91,48,6,12,0,67.93,"Proposition 13",7,"NON","NO",2,"",759,0,51,0,728,0,50,0,19,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"PRESIDENT OF THE UNITED STATES: Presidential Preference, Vote for One",1,"AI","PHIL COLLINS",5,"",5,0,23,0,4,0,22,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"PRESIDENT OF THE UNITED STATES: Presidential Preference, Vote for One",1,"AI","ROQUE ""ROCKY"" DE LA FUENTE",1,"",0,0,23,0,0,0,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"PRESIDENT OF THE UNITED STATES: Presidential Preference, Vote for One",1,"AI","CHARLES KRAUT",2,"",0,0,23,0,0,0,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"PRESIDENT OF THE UNITED STATES: Presidential Preference, Vote for One",1,"AI","J.R. MYERS",3,"",0,0,23,0,0,0,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"PRESIDENT OF THE UNITED STATES: Presidential Preference, Vote for One",1,"AI","DON BLANKENSHIP",4,"",1,0,23,0,1,0,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"PRESIDENT OF THE UNITED STATES: Presidential Preference, Vote for One",1,"AI","Rejected write-ins",0,"",25,0,23,0,25,0,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"PRESIDENT OF THE UNITED STATES: Presidential Preference, Vote for One",1,"AI","Unassigned write-ins",0,"",0,0,23,0,0,0,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"PRESIDENT OF THE UNITED STATES:",2,"DEM","JULIÁN CASTRO",5,"",0,0,9,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"PRESIDENT OF THE UNITED STATES:",2,"DEM","MICHAEL A. ELLINGER",13,"",0,0,9,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"PRESIDENT OF THE UNITED STATES:",2,"DEM","ELIZABETH WARREN",12,"",108,0,9,0,99,0,8,0,6,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"PRESIDENT OF THE UNITED STATES:",2,"DEM","MARIANNE WILLIAMSON",8,"",2,0,9,0,2,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"PRESIDENT OF THE UNITED STATES:",2,"DEM","ANDREW YANG",20,"",5,0,9,0,5,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"PRESIDENT OF THE UNITED STATES:",2,"DEM","ROQUE ""ROCKY"" DE LA FUENTE III",10,"",0,0,9,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"PRESIDENT OF THE UNITED STATES:",2,"DEM","JOHN K. DELANEY",4,"",0,0,9,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"PRESIDENT OF THE UNITED STATES:",2,"DEM","AMY KLOBUCHAR",9,"",42,0,9,0,40,0,8,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"PRESIDENT OF THE UNITED STATES:",2,"DEM","BERNIE SANDERS",11,"",209,0,9,0,171,0,8,0,18,0,0,0,15,0,1,0,5,0,0,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"PRESIDENT OF THE UNITED STATES:",2,"DEM","JOE SESTAK",7,"",0,0,9,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"PRESIDENT OF THE UNITED STATES:",2,"DEM","TOM STEYER",17,"",25,0,9,0,24,0,8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"PRESIDENT OF THE UNITED STATES:",2,"DEM","DEVAL PATRICK",6,"",1,0,9,0,1,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"PRESIDENT OF THE UNITED STATES:",2,"DEM","MICHAEL BENNET",3,"",1,0,9,0,1,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"PRESIDENT OF THE UNITED STATES:",2,"DEM","MICHAEL R. BLOOMBERG",16,"",96,0,9,0,93,0,8,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"PRESIDENT OF THE UNITED STATES:",2,"DEM","MOSIE BOYD",19,"",0,0,9,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"PRESIDENT OF THE UNITED STATES:",2,"DEM","CORY BOOKER",1,"",0,0,9,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"PRESIDENT OF THE UNITED STATES:",2,"DEM","PETE BUTTIGIEG",14,"",100,0,9,0,95,0,8,0,1,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"PRESIDENT OF THE UNITED STATES:",2,"DEM","JOSEPH R. BIDEN",18,"",190,0,9,0,169,0,8,0,13,0,0,0,4,0,1,0,4,0,0,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"PRESIDENT OF THE UNITED STATES:",2,"DEM","TULSI GABBARD",2,"",4,0,9,0,3,0,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"PRESIDENT OF THE UNITED STATES:",2,"DEM","MARK STEWART GREENSTEIN",15,"",0,0,9,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"PRESIDENT OF THE UNITED STATES:",2,"DEM","Rejected write-ins",0,"",8,0,9,0,8,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"PRESIDENT OF THE UNITED STATES:",2,"DEM","Unassigned write-ins",0,"",0,0,9,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"PRESIDENT OF THE UNITED STATES: Presidential Candidate Preference Vote for a Candidate.",4,"GRN","DAVID ROLDE",3,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"PRESIDENT OF THE UNITED STATES: Presidential Candidate Preference Vote for a Candidate.",4,"GRN","HOWIE HAWKINS",2,"",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"PRESIDENT OF THE UNITED STATES: Presidential Candidate Preference Vote for a Candidate.",4,"GRN","DARIO HUNTER",4,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"PRESIDENT OF THE UNITED STATES: Presidential Candidate Preference Vote for a Candidate.",4,"GRN","DENNIS LAMBERT",1,"",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"PRESIDENT OF THE UNITED STATES: Presidential Candidate Preference Vote for a Candidate.",4,"GRN","SEDINAM MOYOWASIFZA-CURRY",5,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"PRESIDENT OF THE UNITED STATES: Presidential Candidate Preference Vote for a Candidate.",4,"GRN","Rejected write-ins",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"PRESIDENT OF THE UNITED STATES: Presidential Candidate Preference Vote for a Candidate.",4,"GRN","Unassigned write-ins",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"PRESIDENT OF THE UNITED STATES:",11,"LIB","KEN ARMSTRONG",7,"",0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"PRESIDENT OF THE UNITED STATES:",11,"LIB","MAX ABRAMSON",3,"",0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"PRESIDENT OF THE UNITED STATES:",11,"LIB","SAM ROBB",5,"",0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"PRESIDENT OF THE UNITED STATES:",11,"LIB","KIM RUFF",10,"",0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"PRESIDENT OF THE UNITED STATES:",11,"LIB","STEVEN A RICHEY",12,"",0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"PRESIDENT OF THE UNITED STATES:",11,"LIB","JACOB HORNBERGER",11,"",0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"PRESIDENT OF THE UNITED STATES:",11,"LIB","SOURAYA FAAS",6,"",0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"PRESIDENT OF THE UNITED STATES:",11,"LIB","KEENAN WALLACE DUNHAM",1,"",0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"PRESIDENT OF THE UNITED STATES:",11,"LIB","ADAM KOKESH",2,"",0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"PRESIDENT OF THE UNITED STATES:",11,"LIB","VERMIN SUPREME",9,"",0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"PRESIDENT OF THE UNITED STATES:",11,"LIB","JO JORGENSEN",13,"",1,0,3,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"PRESIDENT OF THE UNITED STATES:",11,"LIB","DAN BEHRMAN",8,"",0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"PRESIDENT OF THE UNITED STATES:",11,"LIB","ERIK CHASE GERHARDT",4,"",0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"PRESIDENT OF THE UNITED STATES:",11,"LIB","Rejected write-ins",0,"",5,0,3,0,5,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"PRESIDENT OF THE UNITED STATES:",11,"LIB","Unassigned write-ins",0,"",0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"PRESIDENT OF THE UNITED STATES: Presidential Preference, Vote for one",9,"PF","HOWIE HAWKINS",2,"",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"PRESIDENT OF THE UNITED STATES: Presidential Preference, Vote for one",9,"PF","GLORIA LA RIVA",1,"",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"PRESIDENT OF THE UNITED STATES: Presidential Preference, Vote for one",9,"PF","Rejected write-ins",0,"",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"PRESIDENT OF THE UNITED STATES: Presidential Preference, Vote for one",9,"PF","Unassigned write-ins",0,"",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"PRESIDENT OF THE UNITED STATES: Presidential Preference, Vote for One",10,"REP","ROBERT ARDINI",6,"",5,0,29,0,4,0,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"PRESIDENT OF THE UNITED STATES: Presidential Preference, Vote for One",10,"REP","JOE WALSH",5,"",10,0,29,0,10,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"PRESIDENT OF THE UNITED STATES: Presidential Preference, Vote for One",10,"REP","BILL WELD",4,"",10,0,29,0,10,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"PRESIDENT OF THE UNITED STATES: Presidential Preference, Vote for One",10,"REP","ROQUE ""ROCKY"" DE LA FUENTE",3,"",3,0,29,0,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"PRESIDENT OF THE UNITED STATES: Presidential Preference, Vote for One",10,"REP","MATTHEW JOHN MATERN",7,"",1,0,29,0,1,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"PRESIDENT OF THE UNITED STATES: Presidential Preference, Vote for One",10,"REP","ZOLTAN G. ISTVAN",2,"",1,0,29,0,1,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"PRESIDENT OF THE UNITED STATES: Presidential Preference, Vote for One",10,"REP","DONALD J. TRUMP",1,"",732,0,29,0,698,0,29,0,18,0,0,0,9,0,0,0,7,0,0,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"PRESIDENT OF THE UNITED STATES: Presidential Preference, Vote for One",10,"REP","Rejected write-ins",0,"",26,0,29,0,25,0,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"PRESIDENT OF THE UNITED STATES: Presidential Preference, Vote for One",10,"REP","Unassigned write-ins",0,"",0,0,29,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"House of Representatives of the United States District 1",16,"NON","GREGORY EDWARD CHEADLE",3,"",10,0,25,0,10,0,22,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"House of Representatives of the United States District 1",16,"NON","DOUG LAMALFA",1,"",914,0,25,0,873,0,22,0,23,0,2,0,10,0,0,0,8,0,1,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"House of Representatives of the United States District 1",16,"NON","JOSEPH LETOURNEAU IV",4,"",18,0,25,0,14,0,22,0,2,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"House of Representatives of the United States District 1",16,"NON","ROB LYDON",2,"",82,0,25,0,73,0,22,0,4,0,2,0,1,0,0,0,4,0,1,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"House of Representatives of the United States District 1",16,"NON","AUDREY DENNEY",5,"",759,0,25,0,692,0,22,0,37,0,2,0,23,0,0,0,7,0,1,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"House of Representatives of the United States District 1",16,"NON","Rejected write-ins",0,"",5,0,25,0,5,0,22,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"House of Representatives of the United States District 1",16,"NON","Unassigned write-ins",0,"",0,0,25,0,0,0,22,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"State Senate District 1",5,"NON","PAMELA DAWN SWARTZ",2,"",703,0,44,0,642,0,37,0,29,0,4,0,22,0,2,0,10,0,1,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"State Senate District 1",5,"NON","LINDA KELLEHER",1,"",108,0,44,0,96,0,37,0,10,0,4,0,1,0,2,0,1,0,1,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"State Senate District 1",5,"NON","BRIAN DAHLE",3,"",954,0,44,0,910,0,37,0,25,0,4,0,11,0,2,0,8,0,1,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"State Senate District 1",5,"NON","Rejected write-ins",0,"",4,0,44,0,4,0,37,0,0,0,4,0,0,0,2,0,0,0,1,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"State Senate District 1",5,"NON","Unassigned write-ins",0,"",0,0,44,0,0,0,37,0,0,0,4,0,0,0,2,0,0,0,1,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"Assembly District 1",3,"NON","ELIZABETH L BETANCOURT",3,"",803,0,32,0,733,0,25,0,36,0,5,0,22,0,1,0,12,0,1,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"Assembly District 1",3,"NON","PK ""PAUL"" DHANUKA",2,"",71,0,32,0,68,0,25,0,2,0,5,0,1,0,1,0,0,0,1,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"Assembly District 1",3,"NON","MEGAN DAHLE",1,"",905,0,32,0,861,0,25,0,25,0,5,0,12,0,1,0,7,0,1,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"Assembly District 1",3,"NON","Rejected write-ins",0,"",2,0,32,0,2,0,25,0,0,0,5,0,0,0,1,0,0,0,1,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"Assembly District 1",3,"NON","Unassigned write-ins",0,"",0,0,32,0,0,0,25,0,0,0,5,0,0,0,1,0,0,0,1,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"County Supervisor District 2",13,"NON","ED SCOFIELD",1,"",1227,0,506,0,1152,0,466,0,41,0,19,0,18,0,17,0,16,0,4,0,0,0,0,0
"CP33",484,Reporting         ,2693,817,800,130,54,2,9,1,67.32,"County Supervisor District 2",13,"NON","Rejected write-ins",0,"",80,0,506,0,71,0,466,0,8,0,19,0,1,0,17,0,0,0,4,0,0,0,0,0
